day,date,year,month,day_of_month,day_of_week,is_weekend,ball_1,ball_2,ball_3,ball_4,ball_5,powerball,sum_main_balls,mean_main_balls,min_main_ball,max_main_ball,range_main_balls,odd_count,even_count,is_powerball_even
4176,2016-11-01,2016,11,1,1,0,24,25,26,37,44,12,156,31.2,24,44,20,2,3,1
4177,2016-11-04,2016,11,4,4,0,5,14,23,31,36,19,109,21.8,5,36,31,3,2,0
4178,2016-11-08,2016,11,8,1,0,5,30,40,43,44,2,162,32.4,5,44,39,2,3,1
4179,2016-11-11,2016,11,11,4,0,1,3,20,35,36,12,95,19.0,1,36,35,3,2,1
4180,2016-11-15,2016,11,15,1,0,11,17,23,42,45,13,138,27.6,11,45,34,4,1,0
4181,2016-11-18,2016,11,18,4,0,2,7,12,18,21,10,60,12.0,2,21,19,2,3,1
4182,2016-11-22,2016,11,22,1,0,17,18,19,25,36,13,115,23.0,17,36,19,3,2,0
4183,2016-11-25,2016,11,25,4,0,5,21,22,28,33,18,109,21.8,5,33,28,3,2,1
4184,2016-11-29,2016,11,29,1,0,4,9,22,31,41,12,107,21.4,4,41,37,3,2,1
4185,2016-12-02,2016,12,2,4,0,1,11,24,28,42,9,106,21.2,1,42,41,2,3,0
4186,2016-12-06,2016,12,6,1,0,1,24,29,33,38,20,125,25.0,1,38,37,3,2,1
4187,2016-12-09,2016,12,9,4,0,1,2,8,10,14,9,35,7.0,1,14,13,1,4,0
4188,2016-12-13,2016,12,13,1,0,7,8,23,26,33,16,97,19.4,7,33,26,3,2,1
4189,2016-12-16,2016,12,16,4,0,8,15,26,28,35,10,112,22.4,8,35,27,2,3,1
4190,2016-12-20,2016,12,20,1,0,1,9,17,20,23,12,70,14.0,1,23,22,4,1,1
4191,2016-12-23,2016,12,23,4,0,1,4,6,11,16,2,38,7.6,1,16,15,2,3,1
4192,2016-12-27,2016,12,27,1,0,8,16,20,21,36,4,101,20.2,8,36,28,1,4,1
4193,2016-12-30,2016,12,30,4,0,14,31,33,42,44,15,164,32.8,14,44,30,2,3,0
4194,2017-01-03,2017,1,3,1,0,6,16,26,29,31,8,108,21.6,6,31,25,2,3,1
4195,2017-01-06,2017,1,6,4,0,11,14,30,40,42,9,137,27.4,11,42,31,1,4,0
4196,2017-01-10,2017,1,10,1,0,6,20,25,28,31,10,110,22.0,6,31,25,2,3,1
4197,2017-01-13,2017,1,13,4,0,14,20,21,26,38,18,119,23.8,14,38,24,1,4,1
4198,2017-01-17,2017,1,17,1,0,12,29,35,36,41,10,153,30.6,12,41,29,3,2,1
4199,2017-01-20,2017,1,20,4,0,5,7,17,23,41,6,93,18.6,5,41,36,5,0,1
4200,2017-01-24,2017,1,24,1,0,7,19,33,35,39,5,133,26.6,7,39,32,5,0,0
4201,2017-01-27,2017,1,27,4,0,4,5,16,28,30,10,83,16.6,4,30,26,1,4,1
4202,2017-01-31,2017,1,31,1,0,2,9,31,40,45,3,127,25.4,2,45,43,3,2,0
4203,2017-02-03,2017,2,3,4,0,20,22,37,39,43,17,161,32.2,20,43,23,3,2,0
4204,2017-02-07,2017,2,7,1,0,7,16,18,30,39,2,110,22.0,7,39,32,2,3,1
4205,2017-02-10,2017,2,10,4,0,1,12,21,24,42,5,100,20.0,1,42,41,2,3,0
4206,2017-02-14,2017,2,14,1,0,5,12,14,39,42,17,112,22.4,5,42,37,2,3,0
4207,2017-02-17,2017,2,17,4,0,9,20,23,39,42,6,133,26.6,9,42,33,3,2,1
4208,2017-02-21,2017,2,21,1,0,9,11,14,29,37,5,100,20.0,9,37,28,4,1,0
4209,2017-02-24,2017,2,24,4,0,6,9,20,30,38,11,103,20.6,6,38,32,1,4,0
4210,2017-02-28,2017,2,28,1,0,9,15,20,42,45,5,131,26.2,9,45,36,3,2,0
4211,2017-03-03,2017,3,3,4,0,1,19,24,34,41,16,119,23.8,1,41,40,3,2,1
4212,2017-03-07,2017,3,7,1,0,6,10,14,35,44,5,109,21.8,6,44,38,1,4,0
4213,2017-03-10,2017,3,10,4,0,11,20,24,28,33,2,116,23.2,11,33,22,2,3,1
4214,2017-03-14,2017,3,14,1,0,11,19,31,33,36,10,130,26.0,11,36,25,4,1,1
4215,2017-03-17,2017,3,17,4,0,6,15,20,31,37,8,109,21.8,6,37,31,3,2,1
4216,2017-03-21,2017,3,21,1,0,7,9,10,33,34,14,93,18.6,7,34,27,3,2,1
4217,2017-03-24,2017,3,24,4,0,1,3,5,13,15,11,37,7.4,1,15,14,5,0,0
4218,2017-03-28,2017,3,28,1,0,2,6,7,22,27,3,64,12.8,2,27,25,2,3,0
4219,2017-03-31,2017,3,31,4,0,9,11,20,22,36,13,98,19.6,9,36,27,2,3,0
4220,2017-04-04,2017,4,4,1,0,10,19,28,33,34,1,124,24.8,10,34,24,2,3,0
4221,2017-04-07,2017,4,7,4,0,20,21,24,34,43,20,142,28.4,20,43,23,2,3,1
4222,2017-04-11,2017,4,11,1,0,14,18,24,27,38,18,121,24.2,14,38,24,1,4,1
4223,2017-04-14,2017,4,14,4,0,13,17,20,33,42,4,125,25.0,13,42,29,3,2,1
4224,2017-04-18,2017,4,18,1,0,2,5,21,24,25,1,77,15.4,2,25,23,3,2,0
4225,2017-04-21,2017,4,21,4,0,3,7,11,29,40,18,90,18.0,3,40,37,4,1,1
4226,2017-04-25,2017,4,25,1,0,2,19,25,30,32,13,108,21.6,2,32,30,2,3,0
4227,2017-04-28,2017,4,28,4,0,8,23,24,40,44,7,139,27.8,8,44,36,1,4,0
4228,2017-05-02,2017,5,2,1,0,2,10,12,27,32,13,83,16.6,2,32,30,1,4,0
4229,2017-05-05,2017,5,5,4,0,8,9,21,24,26,4,88,17.6,8,26,18,2,3,1
4230,2017-05-09,2017,5,9,1,0,18,19,23,37,43,14,140,28.0,18,43,25,4,1,1
4231,2017-05-12,2017,5,12,4,0,1,3,15,30,37,5,86,17.2,1,37,36,4,1,0
4232,2017-05-16,2017,5,16,1,0,9,20,30,36,38,13,133,26.6,9,38,29,1,4,0
4233,2017-05-19,2017,5,19,4,0,1,2,9,17,37,7,66,13.2,1,37,36,4,1,0
4234,2017-05-23,2017,5,23,1,0,4,7,15,22,26,4,74,14.8,4,26,22,2,3,1
4235,2017-05-26,2017,5,26,4,0,13,26,29,31,37,7,136,27.2,13,37,24,4,1,0
4236,2017-05-30,2017,5,30,1,0,12,14,25,26,39,2,116,23.2,12,39,27,2,3,1
4237,2017-06-02,2017,6,2,4,0,7,11,16,38,45,20,117,23.4,7,45,38,3,2,1
4238,2017-06-06,2017,6,6,1,0,1,27,28,32,43,12,131,26.2,1,43,42,3,2,1
4239,2017-06-09,2017,6,9,4,0,11,12,17,19,35,1,94,18.8,11,35,24,4,1,0
4240,2017-06-13,2017,6,13,1,0,13,18,32,36,45,14,144,28.8,13,45,32,2,3,1
4241,2017-06-16,2017,6,16,4,0,4,7,25,28,33,14,97,19.4,4,33,29,3,2,1
4242,2017-06-20,2017,6,20,1,0,14,21,28,38,40,18,141,28.2,14,40,26,1,4,1
4243,2017-06-23,2017,6,23,4,0,14,20,33,44,45,19,156,31.2,14,45,31,2,3,0
4244,2017-06-27,2017,6,27,1,0,26,27,30,32,45,16,160,32.0,26,45,19,2,3,1
4245,2017-06-30,2017,6,30,4,0,4,5,10,23,28,3,70,14.0,4,28,24,2,3,0
4246,2017-07-04,2017,7,4,1,0,5,7,10,15,30,5,67,13.4,5,30,25,3,2,0
4247,2017-07-07,2017,7,7,4,0,9,16,18,32,43,2,118,23.6,9,43,34,2,3,1
4248,2017-07-11,2017,7,11,1,0,2,15,19,27,34,19,97,19.4,2,34,32,3,2,0
4249,2017-07-14,2017,7,14,4,0,21,28,29,31,35,8,144,28.8,21,35,14,4,1,1
4250,2017-07-18,2017,7,18,1,0,23,25,30,40,43,20,161,32.2,23,43,20,3,2,1
4251,2017-07-21,2017,7,21,4,0,7,20,29,40,43,6,139,27.8,7,43,36,3,2,1
4252,2017-07-25,2017,7,25,1,0,12,18,22,29,44,6,125,25.0,12,44,32,1,4,1
4253,2017-07-28,2017,7,28,4,0,7,28,30,35,39,1,139,27.8,7,39,32,3,2,0
4254,2017-08-01,2017,8,1,1,0,5,18,36,40,42,5,141,28.2,5,42,37,1,4,0
4255,2017-08-04,2017,8,4,4,0,15,17,24,25,28,17,109,21.8,15,28,13,3,2,0
4256,2017-08-08,2017,8,8,1,0,3,5,12,14,22,9,56,11.2,3,22,19,2,3,0
4257,2017-08-11,2017,8,11,4,0,11,28,31,32,41,18,143,28.6,11,41,30,3,2,1
4258,2017-08-15,2017,8,15,1,0,4,17,27,34,35,5,117,23.4,4,35,31,3,2,0
4259,2017-08-18,2017,8,18,4,0,13,23,30,34,40,11,140,28.0,13,40,27,2,3,0
4260,2017-08-22,2017,8,22,1,0,15,19,31,36,44,9,145,29.0,15,44,29,3,2,0
4261,2017-08-25,2017,8,25,4,0,2,15,23,28,32,2,100,20.0,2,32,30,2,3,1
4262,2017-08-29,2017,8,29,1,0,12,13,17,19,34,11,95,19.0,12,34,22,3,2,0
4263,2017-09-01,2017,9,1,4,0,11,13,31,39,41,15,135,27.0,11,41,30,5,0,0
4264,2017-09-05,2017,9,5,1,0,2,13,14,15,32,6,76,15.2,2,32,30,2,3,1
4265,2017-09-08,2017,9,8,4,0,6,7,34,39,42,12,128,25.6,6,42,36,2,3,1
4266,2017-09-12,2017,9,12,1,0,2,3,11,29,41,15,86,17.2,2,41,39,4,1,0
4267,2017-09-15,2017,9,15,4,0,11,16,24,28,44,6,123,24.6,11,44,33,1,4,1
4268,2017-09-19,2017,9,19,1,0,15,22,25,36,39,19,137,27.4,15,39,24,3,2,0
4269,2017-09-22,2017,9,22,4,0,4,12,28,30,39,3,113,22.6,4,39,35,1,4,0
4270,2017-09-26,2017,9,26,1,0,9,17,33,42,45,13,146,29.2,9,45,36,4,1,0
4271,2017-09-29,2017,9,29,4,0,26,28,32,39,42,9,167,33.4,26,42,16,1,4,0
4272,2017-10-03,2017,10,3,1,0,7,26,35,36,39,14,143,28.6,7,39,32,3,2,1
4273,2017-10-06,2017,10,6,4,0,18,22,23,31,38,17,132,26.4,18,38,20,2,3,0
4274,2017-10-10,2017,10,10,1,0,13,15,25,29,39,14,121,24.2,13,39,26,5,0,1
4275,2017-10-13,2017,10,13,4,0,5,8,25,30,32,17,100,20.0,5,32,27,2,3,0
4276,2017-10-17,2017,10,17,1,0,1,3,10,39,43,13,96,19.2,1,43,42,4,1,0
4277,2017-10-20,2017,10,20,4,0,19,20,24,26,30,20,119,23.8,19,30,11,1,4,1
4278,2017-10-24,2017,10,24,1,0,13,26,37,42,44,3,162,32.4,13,44,31,2,3,0
4279,2017-10-27,2017,10,27,4,0,14,15,21,29,45,6,124,24.8,14,45,31,4,1,1
4280,2017-10-31,2017,10,31,1,0,6,10,16,36,43,17,111,22.2,6,43,37,1,4,0
4281,2017-11-03,2017,11,3,4,0,3,17,19,23,44,19,106,21.2,3,44,41,4,1,0
4282,2017-11-07,2017,11,7,1,0,9,10,22,34,44,18,119,23.8,9,44,35,1,4,1
4283,2017-11-10,2017,11,10,4,0,13,28,31,33,44,8,149,29.8,13,44,31,3,2,1
4284,2017-11-14,2017,11,14,1,0,8,21,25,34,41,20,129,25.8,8,41,33,3,2,1
4285,2017-11-17,2017,11,17,4,0,13,14,24,36,42,20,129,25.8,13,42,29,1,4,1
4286,2017-11-21,2017,11,21,1,0,16,23,32,34,41,18,146,29.2,16,41,25,2,3,1
4287,2017-11-24,2017,11,24,4,0,4,14,29,37,43,18,127,25.4,4,43,39,3,2,1
4288,2017-11-28,2017,11,28,1,0,7,11,28,38,39,14,123,24.6,7,39,32,3,2,1
4289,2017-12-01,2017,12,1,4,0,8,11,22,28,29,1,98,19.6,8,29,21,2,3,0
4290,2017-12-05,2017,12,5,1,0,4,8,19,32,40,18,103,20.6,4,40,36,1,4,1
4291,2017-12-08,2017,12,8,4,0,3,8,17,22,27,13,77,15.4,3,27,24,3,2,0
4292,2017-12-12,2017,12,12,1,0,7,10,15,24,39,19,95,19.0,7,39,32,3,2,0
4293,2017-12-15,2017,12,15,4,0,2,9,10,17,44,18,82,16.4,2,44,42,2,3,1
4294,2017-12-19,2017,12,19,1,0,3,7,11,43,44,4,108,21.6,3,44,41,4,1,1
4295,2017-12-22,2017,12,22,4,0,5,9,16,19,31,3,80,16.0,5,31,26,4,1,0
4296,2017-12-26,2017,12,26,1,0,13,14,29,42,44,4,142,28.4,13,44,31,2,3,1
4297,2017-12-29,2017,12,29,4,0,3,7,21,41,42,18,114,22.8,3,42,39,4,1,1
4298,2018-01-02,2018,1,2,1,0,21,29,30,34,37,20,151,30.2,21,37,16,3,2,1
4299,2018-01-05,2018,1,5,4,0,8,31,34,35,44,4,152,30.4,8,44,36,2,3,1
4300,2018-01-09,2018,1,9,1,0,4,11,18,19,40,19,92,18.4,4,40,36,2,3,0
4301,2018-01-12,2018,1,12,4,0,15,17,20,25,42,19,119,23.8,15,42,27,3,2,0
4302,2018-01-16,2018,1,16,1,0,12,27,29,35,36,15,139,27.8,12,36,24,3,2,0
4303,2018-01-19,2018,1,19,4,0,1,3,13,24,27,12,68,13.6,1,27,26,4,1,1
4304,2018-01-23,2018,1,23,1,0,3,28,40,41,42,8,154,30.8,3,42,39,2,3,1
4305,2018-01-26,2018,1,26,4,0,6,8,14,22,25,3,75,15.0,6,25,19,1,4,0
4306,2018-01-30,2018,1,30,1,0,8,20,41,42,43,4,154,30.8,8,43,35,2,3,1
4307,2018-02-02,2018,2,2,4,0,10,13,30,36,45,19,134,26.8,10,45,35,2,3,0
4308,2018-02-06,2018,2,6,1,0,6,7,21,27,40,15,101,20.2,6,40,34,3,2,0
4309,2018-02-09,2018,2,9,4,0,1,8,10,26,39,17,84,16.8,1,39,38,2,3,0
4310,2018-02-13,2018,2,13,1,0,5,10,12,29,42,8,98,19.6,5,42,37,2,3,1
4311,2018-02-16,2018,2,16,4,0,2,8,26,28,30,2,94,18.8,2,30,28,0,5,1
4312,2018-02-20,2018,2,20,1,0,8,27,30,33,42,3,140,28.0,8,42,34,2,3,0
4313,2018-02-23,2018,2,23,4,0,15,20,31,36,45,17,147,29.4,15,45,30,3,2,0
4314,2018-02-27,2018,2,27,1,0,6,16,18,33,34,13,107,21.4,6,34,28,1,4,0
4315,2018-03-02,2018,3,2,4,0,1,14,27,33,40,12,115,23.0,1,40,39,3,2,1
4316,2018-03-06,2018,3,6,1,0,12,24,29,35,36,1,136,27.2,12,36,24,2,3,0
4317,2018-03-09,2018,3,9,4,0,9,11,20,26,34,10,100,20.0,9,34,25,2,3,1
4318,2018-03-13,2018,3,13,1,0,13,26,31,37,43,15,150,30.0,13,43,30,4,1,0
4319,2018-03-16,2018,3,16,4,0,8,17,29,31,38,5,123,24.6,8,38,30,3,2,0
4320,2018-03-20,2018,3,20,1,0,5,21,35,37,40,9,138,27.6,5,40,35,4,1,0
4321,2018-03-23,2018,3,23,4,0,3,23,24,35,37,9,122,24.4,3,37,34,4,1,0
4322,2018-03-27,2018,3,27,1,0,4,9,12,18,31,6,74,14.8,4,31,27,2,3,1
4323,2018-03-30,2018,3,30,4,0,8,19,34,37,41,11,139,27.8,8,41,33,3,2,0
4324,2018-04-03,2018,4,3,1,0,4,13,16,33,40,2,106,21.2,4,40,36,2,3,1
4325,2018-04-06,2018,4,6,4,0,3,11,26,35,43,3,118,23.6,3,43,40,4,1,0
4326,2018-04-10,2018,4,10,1,0,2,14,17,31,34,19,98,19.6,2,34,32,2,3,0
4327,2018-04-13,2018,4,13,4,0,6,9,21,23,30,14,89,17.8,6,30,24,3,2,1
4328,2018-04-17,2018,4,17,1,0,3,6,7,16,33,17,65,13.0,3,33,30,3,2,0
4329,2018-04-20,2018,4,20,4,0,5,13,20,31,35,9,104,20.8,5,35,30,4,1,0
4330,2018-04-24,2018,4,24,1,0,6,16,17,39,43,4,121,24.2,6,43,37,3,2,1
4331,2018-04-27,2018,4,27,4,0,2,8,12,20,43,6,85,17.0,2,43,41,1,4,1
4332,2018-05-01,2018,5,1,1,0,8,17,29,40,42,11,136,27.2,8,42,34,2,3,0
4333,2018-05-04,2018,5,4,4,0,4,9,11,12,25,6,61,12.2,4,25,21,3,2,1
4334,2018-05-08,2018,5,8,1,0,3,4,6,26,44,5,83,16.6,3,44,41,1,4,0
4335,2018-05-11,2018,5,11,4,0,8,22,33,40,43,3,146,29.2,8,43,35,2,3,0
4336,2018-05-15,2018,5,15,1,0,5,10,20,27,40,10,102,20.4,5,40,35,2,3,1
4337,2018-05-18,2018,5,18,4,0,6,10,11,28,40,7,95,19.0,6,40,34,1,4,0
4338,2018-05-22,2018,5,22,1,0,3,10,15,19,44,14,91,18.2,3,44,41,3,2,1
4339,2018-05-25,2018,5,25,4,0,6,11,23,36,37,13,113,22.6,6,37,31,3,2,0
4340,2018-05-29,2018,5,29,1,0,12,21,31,37,41,13,142,28.4,12,41,29,4,1,0
4341,2018-06-01,2018,6,1,4,0,1,37,40,41,43,4,162,32.4,1,43,42,4,1,1
4342,2018-06-05,2018,6,5,1,0,10,13,28,33,45,14,129,25.8,10,45,35,3,2,1
4343,2018-06-08,2018,6,8,4,0,3,13,25,26,34,13,101,20.2,3,34,31,3,2,0
4344,2018-06-12,2018,6,12,1,0,3,5,31,35,37,13,111,22.2,3,37,34,5,0,0
4345,2018-06-15,2018,6,15,4,0,8,9,14,28,41,9,100,20.0,8,41,33,2,3,0
4346,2018-06-19,2018,6,19,1,0,12,20,23,24,37,4,116,23.2,12,37,25,2,3,1
4347,2018-06-22,2018,6,22,4,0,2,6,13,14,19,17,54,10.8,2,19,17,2,3,0
4348,2018-06-26,2018,6,26,1,0,15,25,39,43,50,14,172,34.4,15,50,35,4,1,1
4349,2018-06-29,2018,6,29,4,0,15,22,25,31,37,16,130,26.0,15,37,22,4,1,1
4350,2018-07-03,2018,7,3,1,0,3,38,48,49,50,18,188,37.6,3,50,47,2,3,1
4351,2018-07-06,2018,7,6,4,0,8,16,19,35,39,11,117,23.4,8,39,31,3,2,0
4352,2018-07-10,2018,7,10,1,0,1,31,34,38,46,12,150,30.0,1,46,45,2,3,1
4353,2018-07-13,2018,7,13,4,0,13,14,34,38,45,11,144,28.8,13,45,32,2,3,0
4354,2018-07-17,2018,7,17,1,0,12,26,34,35,44,4,151,30.2,12,44,32,1,4,1
4355,2018-07-20,2018,7,20,4,0,9,21,22,33,39,5,124,24.8,9,39,30,4,1,0
4356,2018-07-24,2018,7,24,1,0,9,15,18,24,29,19,95,19.0,9,29,20,3,2,0
4357,2018-07-27,2018,7,27,4,0,4,15,19,33,36,2,107,21.4,4,36,32,3,2,1
4358,2018-07-31,2018,7,31,1,0,3,6,14,34,36,12,93,18.6,3,36,33,1,4,1
4359,2018-08-03,2018,8,3,4,0,1,15,23,24,35,4,98,19.6,1,35,34,4,1,1
4360,2018-08-07,2018,8,7,1,0,2,3,19,24,30,3,78,15.6,2,30,28,2,3,0
4361,2018-08-10,2018,8,10,4,0,3,10,14,43,50,14,120,24.0,3,50,47,2,3,1
4362,2018-08-14,2018,8,14,1,0,13,29,32,38,45,5,157,31.4,13,45,32,3,2,0
4363,2018-08-17,2018,8,17,4,0,9,19,24,35,42,10,129,25.8,9,42,33,3,2,1
4364,2018-08-21,2018,8,21,1,0,19,21,23,34,45,9,142,28.4,19,45,26,4,1,0
4365,2018-08-24,2018,8,24,4,0,3,6,25,27,40,4,101,20.2,3,40,37,3,2,1
4366,2018-08-28,2018,8,28,1,0,4,13,21,41,44,15,123,24.6,4,44,40,3,2,0
4367,2018-08-31,2018,8,31,4,0,7,38,42,43,47,3,177,35.4,7,47,40,3,2,0
4368,2018-09-04,2018,9,4,1,0,3,13,24,25,41,8,106,21.2,3,41,38,4,1,1
4369,2018-09-07,2018,9,7,4,0,9,11,20,28,44,6,112,22.4,9,44,35,2,3,1
4370,2018-09-11,2018,9,11,1,0,3,26,34,40,50,12,153,30.6,3,50,47,1,4,1
4371,2018-09-14,2018,9,14,4,0,10,17,29,31,40,9,127,25.4,10,40,30,3,2,0
4372,2018-09-18,2018,9,18,1,0,15,22,23,31,38,1,129,25.8,15,38,23,3,2,0
4373,2018-09-21,2018,9,21,4,0,28,32,39,43,46,8,188,37.6,28,46,18,2,3,1
4374,2018-09-25,2018,9,25,1,0,7,15,17,30,40,11,109,21.8,7,40,33,3,2,0
4375,2018-09-28,2018,9,28,4,0,7,24,31,36,50,2,148,29.6,7,50,43,2,3,1
4376,2018-10-02,2018,10,2,1,0,3,7,15,24,35,18,84,16.8,3,35,32,4,1,1
4377,2018-10-05,2018,10,5,4,0,32,36,42,46,49,11,205,41.0,32,49,17,1,4,0
4378,2018-10-09,2018,10,9,1,0,5,13,22,24,40,5,104,20.8,5,40,35,2,3,0
4379,2018-10-12,2018,10,12,4,0,1,2,11,19,44,8,77,15.4,1,44,43,3,2,1
4380,2018-10-16,2018,10,16,1,0,2,8,27,35,41,8,113,22.6,2,41,39,3,2,1
4381,2018-10-19,2018,10,19,4,0,1,32,39,41,43,6,156,31.2,1,43,42,4,1,1
4382,2018-10-23,2018,10,23,1,0,4,17,21,28,48,20,118,23.6,4,48,44,2,3,1
4383,2018-10-26,2018,10,26,4,0,2,15,19,24,38,20,98,19.6,2,38,36,2,3,1
4384,2018-10-30,2018,10,30,1,0,19,20,24,27,29,19,119,23.8,19,29,10,3,2,0
4385,2018-11-02,2018,11,2,4,0,2,30,36,42,47,13,157,31.4,2,47,45,1,4,0
4386,2018-11-06,2018,11,6,1,0,10,20,48,49,50,12,177,35.4,10,50,40,1,4,1
4387,2018-11-09,2018,11,9,4,0,6,7,10,19,43,20,85,17.0,6,43,37,3,2,1
4388,2018-11-13,2018,11,13,1,0,4,6,19,24,41,8,94,18.8,4,41,37,2,3,1
4389,2018-11-16,2018,11,16,4,0,20,24,32,33,35,18,144,28.8,20,35,15,2,3,1
4390,2018-11-20,2018,11,20,1,0,14,32,33,37,47,15,163,32.6,14,47,33,3,2,0
4391,2018-11-23,2018,11,23,4,0,3,6,8,23,30,8,70,14.0,3,30,27,2,3,1
4392,2018-11-27,2018,11,27,1,0,12,27,39,41,46,10,165,33.0,12,46,34,3,2,1
4393,2018-11-30,2018,11,30,4,0,12,15,25,29,49,7,130,26.0,12,49,37,4,1,0
4394,2018-12-04,2018,12,4,1,0,5,13,20,33,34,6,105,21.0,5,34,29,3,2,1
4395,2018-12-07,2018,12,7,4,0,3,6,22,33,47,15,111,22.2,3,47,44,3,2,0
4396,2018-12-11,2018,12,11,1,0,7,29,39,42,48,7,165,33.0,7,48,41,3,2,0
4397,2018-12-14,2018,12,14,4,0,4,5,9,16,20,3,54,10.8,4,20,16,2,3,0
4398,2018-12-18,2018,12,18,1,0,3,5,14,20,32,16,74,14.8,3,32,29,2,3,1
4399,2018-12-21,2018,12,21,4,0,22,34,40,44,48,2,188,37.6,22,48,26,0,5,1
4400,2018-12-25,2018,12,25,1,0,13,16,28,29,30,7,116,23.2,13,30,17,2,3,0
4401,2018-12-28,2018,12,28,4,0,18,21,30,32,50,8,151,30.2,18,50,32,1,4,1
4402,2019-01-01,2019,1,1,1,0,42,44,46,47,48,11,227,45.4,42,48,6,1,4,0
4403,2019-01-04,2019,1,4,4,0,7,9,24,26,29,1,95,19.0,7,29,22,3,2,0
4404,2019-01-08,2019,1,8,1,0,2,15,35,44,46,13,142,28.4,2,46,44,2,3,0
4405,2019-01-11,2019,1,11,4,0,8,21,25,29,42,15,125,25.0,8,42,34,3,2,0
4406,2019-01-15,2019,1,15,1,0,9,13,24,27,29,20,102,20.4,9,29,20,4,1,1
4407,2019-01-18,2019,1,18,4,0,8,23,26,38,40,9,135,27.0,8,40,32,1,4,0
4408,2019-01-22,2019,1,22,1,0,6,15,24,41,47,3,133,26.6,6,47,41,3,2,0
4409,2019-01-25,2019,1,25,4,0,20,27,31,40,41,9,159,31.8,20,41,21,3,2,0
4410,2019-01-29,2019,1,29,1,0,6,7,23,25,29,5,90,18.0,6,29,23,4,1,0
4411,2019-02-01,2019,2,1,4,0,5,13,19,39,41,3,117,23.4,5,41,36,5,0,0
4412,2019-02-05,2019,2,5,1,0,5,28,31,35,50,9,149,29.8,5,50,45,3,2,0
4413,2019-02-08,2019,2,8,4,0,22,30,39,41,42,11,174,34.8,22,42,20,2,3,0
4414,2019-02-12,2019,2,12,1,0,15,16,24,38,47,13,140,28.0,15,47,32,2,3,0
4415,2019-02-15,2019,2,15,4,0,19,20,37,42,43,17,161,32.2,19,43,24,3,2,0
4416,2019-02-19,2019,2,19,1,0,14,18,21,26,35,5,114,22.8,14,35,21,2,3,0
4417,2019-02-22,2019,2,22,4,0,7,9,10,11,40,2,77,15.4,7,40,33,3,2,1
4418,2019-02-26,2019,2,26,1,0,10,20,28,31,33,12,122,24.4,10,33,23,2,3,1
4419,2019-03-01,2019,3,1,4,0,24,29,34,46,49,15,182,36.4,24,49,25,2,3,0
4420,2019-03-05,2019,3,5,1,0,1,18,24,48,49,20,140,28.0,1,49,48,2,3,1
4421,2019-03-08,2019,3,8,4,0,4,5,7,11,22,3,49,9.8,4,22,18,3,2,0
4422,2019-03-12,2019,3,12,1,0,8,27,40,46,48,18,169,33.8,8,48,40,1,4,1
4423,2019-03-15,2019,3,15,4,0,19,36,40,45,49,5,189,37.8,19,49,30,3,2,0
4424,2019-03-19,2019,3,19,1,0,3,16,32,33,36,7,120,24.0,3,36,33,2,3,0
4425,2019-03-22,2019,3,22,4,0,8,10,15,34,35,16,102,20.4,8,35,27,2,3,1
4426,2019-03-26,2019,3,26,1,0,1,8,24,26,30,2,89,17.8,1,30,29,1,4,1
4427,2019-03-29,2019,3,29,4,0,3,6,11,13,31,13,64,12.8,3,31,28,4,1,0
4428,2019-04-02,2019,4,2,1,0,11,29,35,38,41,18,154,30.8,11,41,30,4,1,1
4429,2019-04-05,2019,4,5,4,0,15,22,29,31,48,3,145,29.0,15,48,33,3,2,0
4430,2019-04-09,2019,4,9,1,0,5,11,13,28,38,14,95,19.0,5,38,33,3,2,1
4431,2019-04-12,2019,4,12,4,0,28,35,41,43,50,12,197,39.4,28,50,22,3,2,1
4432,2019-04-16,2019,4,16,1,0,5,6,32,44,48,5,135,27.0,5,48,43,1,4,0
4433,2019-04-19,2019,4,19,4,0,17,19,25,43,47,4,151,30.2,17,47,30,5,0,1
4434,2019-04-23,2019,4,23,1,0,10,35,37,46,48,9,176,35.2,10,48,38,2,3,0
4435,2019-04-26,2019,4,26,4,0,13,16,19,43,49,13,140,28.0,13,49,36,4,1,0
4436,2019-04-30,2019,4,30,1,0,1,3,20,46,48,5,118,23.6,1,48,47,2,3,0
4437,2019-05-03,2019,5,3,4,0,13,18,20,35,36,11,122,24.4,13,36,23,2,3,0
4438,2019-05-07,2019,5,7,1,0,15,22,30,45,48,13,160,32.0,15,48,33,2,3,0
4439,2019-05-10,2019,5,10,4,0,14,22,23,39,43,15,141,28.2,14,43,29,3,2,0
4440,2019-05-14,2019,5,14,1,0,15,18,34,44,46,16,157,31.4,15,46,31,1,4,1
4441,2019-05-17,2019,5,17,4,0,9,19,29,31,46,17,134,26.8,9,46,37,4,1,0
4442,2019-05-21,2019,5,21,1,0,3,11,15,33,43,13,105,21.0,3,43,40,5,0,0
4443,2019-05-24,2019,5,24,4,0,3,25,29,38,39,7,134,26.8,3,39,36,4,1,0
4444,2019-05-28,2019,5,28,1,0,15,21,25,33,43,17,137,27.4,15,43,28,5,0,0
4445,2019-05-31,2019,5,31,4,0,5,21,25,27,47,12,125,25.0,5,47,42,5,0,1
4446,2019-06-04,2019,6,4,1,0,10,16,22,46,50,19,144,28.8,10,50,40,0,5,0
4447,2019-06-07,2019,6,7,4,0,4,11,21,22,45,14,103,20.6,4,45,41,3,2,1
